"File","Line","Class","MemberOrReference","NativeType","Creator","Owner","Readers","DiligentReachable","LegacyOnly","ToolDebugOnly","Category","M13AAction"
"src/EterLib/GrpPixelShader.h","20","CVertexShader/CPixelShader","LPDIRECT3DPIXELSHADER9 m_handle;","LPDIRECT3DPIXELSHADER9","CreateFromDiskFile","shader wrapper","no production instances found","False","False","False","D","retain unused Legacy wrapper"
"src/EterLib/GrpScreen.cpp","354","CScreen/CPythonGraphic","void CScreen::RenderD3DXMesh(LPD3DXMESH lpMesh, const D3DXMATRIX * c_pmatWorld, float fx, float fy, float fz, float fRadius, D3DFILLMODE d3dFillMode)","LPD3DXMESH","GetBackBuffer/readback and debug meshes","temporary queried surfaces/base debug meshes","Legacy screenshot/debug rendering","False","True","False","B","Diligent screenshot already owns D3D11 staging; retain Legacy helpers"
"src/EterLib/GrpScreen.cpp","371","CScreen/CPythonGraphic","LPDIRECT3DINDEXBUFFER9 lpIndexBuffer;","LPDIRECT3DINDEXBUFFER9","GetBackBuffer/readback and debug meshes","temporary queried surfaces/base debug meshes","Legacy screenshot/debug rendering","False","True","False","B","Diligent screenshot already owns D3D11 staging; retain Legacy helpers"
"src/EterLib/GrpScreen.cpp","372","CScreen/CPythonGraphic","LPDIRECT3DVERTEXBUFFER9 lpVertexBuffer;","LPDIRECT3DVERTEXBUFFER9","GetBackBuffer/readback and debug meshes","temporary queried surfaces/base debug meshes","Legacy screenshot/debug rendering","False","True","False","B","Diligent screenshot already owns D3D11 staging; retain Legacy helpers"
"src/EterLib/GrpScreen.h","43","CScreen/CPythonGraphic","void RenderD3DXMesh(LPD3DXMESH lpMesh, const D3DXMATRIX * c_pmatWorld, float fx, float fy, float fz, float fRadius, D3DFILLMODE d3dFillMode);","LPD3DXMESH","GetBackBuffer/readback and debug meshes","temporary queried surfaces/base debug meshes","Legacy screenshot/debug rendering","False","True","False","B","Diligent screenshot already owns D3D11 staging; retain Legacy helpers"
"src/EterLib/GrpShadowTexture.cpp","39","CGraphicShadowTexture","if (FAILED(M2_NATIVE_RESOURCE(Texture, ms_lpd3dDevice->CreateTexture(m_width, m_height, 1, D3DUSAGE_RENDERTARGET, D3DFMT_A8R8G8B8, D3DPOOL_DEFAULT, &m_lpd3dShadowTexture, nullptr))))","wrapper/native creation or getter (see statement)","Create/Begin/End","wrapper COM surfaces/texture","no production caller; ThingInstance declaration only","False","False","False","D","retain unused Legacy helper, no new shadow feature"
"src/EterLib/GrpShadowTexture.cpp","45","CGraphicShadowTexture","if (FAILED(M2_NATIVE_RESOURCE(Surface, ms_lpd3dDevice->CreateDepthStencilSurface(m_width, m_height, D3DFMT_D16, D3DMULTISAMPLE_NONE, 0, TRUE, &m_lpd3dDepthSurface, nullptr))))","wrapper/native creation or getter (see statement)","Create/Begin/End","wrapper COM surfaces/texture","no production caller; ThingInstance declaration only","False","False","False","D","retain unused Legacy helper, no new shadow feature"
"src/EterLib/GrpShadowTexture.cpp","61","CGraphicShadowTexture","LPDIRECT3DTEXTURE9 CGraphicShadowTexture::GetD3DTexture() const","LPDIRECT3DTEXTURE9","Create/Begin/End","wrapper COM surfaces/texture","no production caller; ThingInstance declaration only","False","False","False","D","retain unused Legacy helper, no new shadow feature"
"src/EterLib/GrpShadowTexture.h","20","CGraphicShadowTexture","LPDIRECT3DTEXTURE9 GetD3DTexture() const;","LPDIRECT3DTEXTURE9","Create/Begin/End","wrapper COM surfaces/texture","no production caller; ThingInstance declaration only","False","False","False","D","retain unused Legacy helper, no new shadow feature"
"src/EterLib/GrpShadowTexture.h","29","CGraphicShadowTexture","LPDIRECT3DTEXTURE9	m_lpd3dShadowTexture;","LPDIRECT3DTEXTURE9","Create/Begin/End","wrapper COM surfaces/texture","no production caller; ThingInstance declaration only","False","False","False","D","retain unused Legacy helper, no new shadow feature"
"src/EterLib/GrpShadowTexture.h","30","CGraphicShadowTexture","LPDIRECT3DSURFACE9	m_lpd3dShadowSurface;","LPDIRECT3DSURFACE9","Create/Begin/End","wrapper COM surfaces/texture","no production caller; ThingInstance declaration only","False","False","False","D","retain unused Legacy helper, no new shadow feature"
"src/EterLib/GrpShadowTexture.h","31","CGraphicShadowTexture","LPDIRECT3DSURFACE9	m_lpd3dDepthSurface;","LPDIRECT3DSURFACE9","Create/Begin/End","wrapper COM surfaces/texture","no production caller; ThingInstance declaration only","False","False","False","D","retain unused Legacy helper, no new shadow feature"
"src/EterLib/GrpShadowTexture.h","33","CGraphicShadowTexture","LPDIRECT3DSURFACE9	m_lpd3dOldBackBufferSurface;","LPDIRECT3DSURFACE9","Create/Begin/End","wrapper COM surfaces/texture","no production caller; ThingInstance declaration only","False","False","False","D","retain unused Legacy helper, no new shadow feature"
"src/EterLib/GrpShadowTexture.h","34","CGraphicShadowTexture","LPDIRECT3DSURFACE9	m_lpd3dOldDepthBufferSurface;","LPDIRECT3DSURFACE9","Create/Begin/End","wrapper COM surfaces/texture","no production caller; ThingInstance declaration only","False","False","False","D","retain unused Legacy helper, no new shadow feature"
"src/EterLib/GrpTexture.cpp","38","CGraphicTexture/CGraphicImageTexture/CGraphicImage","LPDIRECT3DTEXTURE9 CGraphicTexture::GetD3DTexture() const","LPDIRECT3DTEXTURE9","ImageTexture Create/decoded asset loader","texture wrapper (COM); image (Diligent cache)","all image users, bridges, subimages","True","False","False","A","CPU metadata/source ownership and neutral texture binding"
"src/EterLib/GrpTexture.h","15","CGraphicTexture/CGraphicImageTexture/CGraphicImage","LPDIRECT3DTEXTURE9 GetD3DTexture() const;","LPDIRECT3DTEXTURE9","ImageTexture Create/decoded asset loader","texture wrapper (COM); image (Diligent cache)","all image users, bridges, subimages","True","False","False","A","CPU metadata/source ownership and neutral texture binding"
"src/EterLib/GrpTexture.h","34","CGraphicTexture/CGraphicImageTexture/CGraphicImage","LPDIRECT3DTEXTURE9 m_lpd3dTexture;","LPDIRECT3DTEXTURE9","ImageTexture Create/decoded asset loader","texture wrapper (COM); image (Diligent cache)","all image users, bridges, subimages","True","False","False","A","CPU metadata/source ownership and neutral texture binding"
"src/EterLib/GrpVertexBuffer.cpp","128","CGraphicVertexBuffer/CGraphicIndexBuffer","M2_NATIVE_RESOURCE(VertexBuffer, ms_lpd3dDevice->CreateVertexBuffer(","wrapper/native creation or getter (see statement)","CreateDeviceObjects/Lock","wrapper owns buffer","Granny terrain water UI minimap","True","False","False","A","owned CPU buffers with same producer lock contract"
"src/EterLib/GrpVertexBuffer.h","34","CGraphicVertexBuffer/CGraphicIndexBuffer","inline	LPDIRECT3DVERTEXBUFFER9 GetD3DVertexBuffer() const	{ return m_lpd3dVB; }","LPDIRECT3DVERTEXBUFFER9","CreateDeviceObjects/Lock","wrapper owns buffer","Granny terrain water UI minimap","True","False","False","A","owned CPU buffers with same producer lock contract"
"src/EterLib/GrpVertexBuffer.h","44","CGraphicVertexBuffer/CGraphicIndexBuffer","LPDIRECT3DVERTEXBUFFER9 m_lpd3dVB;","LPDIRECT3DVERTEXBUFFER9","CreateDeviceObjects/Lock","wrapper owns buffer","Granny terrain water UI minimap","True","False","False","A","owned CPU buffers with same producer lock contract"
"src/EterLib/GrpVertexShader.cpp","66","CVertexShader/CPixelShader","M2_NATIVE_RESOURCE(VertexShader, ms_lpd3dDevice->CreateVertexShader(","wrapper/native creation or getter (see statement)","CreateFromDiskFile","shader wrapper","no production instances found","False","False","False","D","retain unused Legacy wrapper"
"src/EterLib/GrpVertexShader.h","20","CVertexShader/CPixelShader","LPDIRECT3DVERTEXSHADER9 m_handle;","LPDIRECT3DVERTEXSHADER9","CreateFromDiskFile","shader wrapper","no production instances found","False","False","False","D","retain unused Legacy wrapper"
"src/EterLib/LensFlare.cpp","455","CLensFlare","LPDIRECT3DSURFACE9 lpSurface;","LPDIRECT3DSURFACE9","GetDepthStencilSurface in disabled depth-read block","temporary query","Legacy flare visibility helper","False","True","False","B","retain; Diligent flare vertices already CPU; texture binding is A"
"src/EterLib/NativeMaterialSnapshot.cpp","37","NativeMaterialSnapshot","IDirect3DVertexShader9* vs=nullptr; IDirect3DPixelShader9* ps=nullptr;","IDirect3DPixelShader9; IDirect3DVertexShader9","state capture (does not create)","temporary queried COM references","all Diligent material captures","True","False","False","A","neutral texture presence; RT query stays Legacy-only"
"src/EterLib/NativeMaterialSnapshot.cpp","55","NativeMaterialSnapshot","IDirect3DSurface9* target=nullptr;","IDirect3DSurface9","state capture (does not create)","temporary queried COM references","all Diligent material captures","True","False","False","A","neutral texture presence; RT query stays Legacy-only"
"src/EterLib/NativeStateView.h","22","CStateManager/NativeStateView","IDirect3DBaseTexture9* native=nullptr;","IDirect3DBaseTexture9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/NativeStateView.h","27","CStateManager/NativeStateView","HRESULT GetTexture(DWORD stage,IDirect3DBaseTexture9** v) const","IDirect3DBaseTexture9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/NativeStateView.h","29","CStateManager/NativeStateView","HRESULT GetVertexShader(IDirect3DVertexShader9** v) const","IDirect3DVertexShader9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/NativeStateView.h","31","CStateManager/NativeStateView","HRESULT GetPixelShader(IDirect3DPixelShader9** v) const","IDirect3DPixelShader9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","56","CStateManager/NativeStateView","void CStateManager::ForgetDiligentTexture(IDirect3DBaseTexture9* texture)","IDirect3DBaseTexture9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","63","CStateManager/NativeStateView","HRESULT CStateManager::SetRenderTarget(DWORD index,IDirect3DSurface9* surface)","IDirect3DSurface9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","65","CStateManager/NativeStateView","HRESULT CStateManager::SetDepthStencilSurface(IDirect3DSurface9* surface)","IDirect3DSurface9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","591","CStateManager/NativeStateView","void CStateManager::GetTexture(DWORD dwStage, LPDIRECT3DBASETEXTURE9* ppTexture)","LPDIRECT3DBASETEXTURE9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","661","CStateManager/NativeStateView","void CStateManager::SaveVertexShader(LPDIRECT3DVERTEXSHADER9 dwShader)","LPDIRECT3DVERTEXSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","673","CStateManager/NativeStateView","void CStateManager::SetVertexShader(LPDIRECT3DVERTEXSHADER9 dwShader)","LPDIRECT3DVERTEXSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","683","CStateManager/NativeStateView","void CStateManager::GetVertexShader(LPDIRECT3DVERTEXSHADER9* pdwShader)","LPDIRECT3DVERTEXSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","701","CStateManager/NativeStateView","void CStateManager::SaveVertexDeclaration(LPDIRECT3DVERTEXDECLARATION9 dwShader)","LPDIRECT3DVERTEXDECLARATION9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","711","CStateManager/NativeStateView","void CStateManager::SetVertexDeclaration(LPDIRECT3DVERTEXDECLARATION9 dwShader)","LPDIRECT3DVERTEXDECLARATION9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","716","CStateManager/NativeStateView","void CStateManager::GetVertexDeclaration(LPDIRECT3DVERTEXDECLARATION9* pdwShader)","LPDIRECT3DVERTEXDECLARATION9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","744","CStateManager/NativeStateView","void CStateManager::SavePixelShader(LPDIRECT3DPIXELSHADER9 dwShader)","LPDIRECT3DPIXELSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","756","CStateManager/NativeStateView","void CStateManager::SetPixelShader(LPDIRECT3DPIXELSHADER9 dwShader)","LPDIRECT3DPIXELSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","766","CStateManager/NativeStateView","void CStateManager::GetPixelShader(LPDIRECT3DPIXELSHADER9* pdwShader)","LPDIRECT3DPIXELSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","822","CStateManager/NativeStateView","void CStateManager::SaveStreamSource(UINT StreamNumber, LPDIRECT3DVERTEXBUFFER9 pStreamData, UINT Stride)","LPDIRECT3DVERTEXBUFFER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","837","CStateManager/NativeStateView","void CStateManager::SetStreamSource(UINT StreamNumber, LPDIRECT3DVERTEXBUFFER9 pStreamData, UINT Stride)","LPDIRECT3DVERTEXBUFFER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","847","CStateManager/NativeStateView","void CStateManager::SaveIndices(LPDIRECT3DINDEXBUFFER9 pIndexData, UINT BaseVertexIndex)","LPDIRECT3DINDEXBUFFER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.cpp","860","CStateManager/NativeStateView","void CStateManager::SetIndices(LPDIRECT3DINDEXBUFFER9 pIndexData, UINT BaseVertexIndex)","LPDIRECT3DINDEXBUFFER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","76","CStateManager/NativeStateView","CStreamData(LPDIRECT3DVERTEXBUFFER9 pStreamData = NULL, UINT Stride = 0) : m_lpStreamData(pStreamData), m_Stride(Stride)","LPDIRECT3DVERTEXBUFFER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","85","CStateManager/NativeStateView","LPDIRECT3DVERTEXBUFFER9	m_lpStreamData;","LPDIRECT3DVERTEXBUFFER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","92","CStateManager/NativeStateView","CIndexData(LPDIRECT3DINDEXBUFFER9 pIndexData = NULL, UINT BaseVertexIndex = 0)","LPDIRECT3DINDEXBUFFER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","103","CStateManager/NativeStateView","LPDIRECT3DINDEXBUFFER9	m_lpIndexData;","LPDIRECT3DINDEXBUFFER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","211","CStateManager/NativeStateView","LPDIRECT3DBASETEXTURE9	m_Textures[STATEMANAGER_MAX_STAGES];","LPDIRECT3DBASETEXTURE9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","214","CStateManager/NativeStateView","LPDIRECT3DPIXELSHADER9  m_dwPixelShader;","LPDIRECT3DPIXELSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","215","CStateManager/NativeStateView","LPDIRECT3DVERTEXSHADER9 m_dwVertexShader;","LPDIRECT3DVERTEXSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","216","CStateManager/NativeStateView","LPDIRECT3DVERTEXDECLARATION9 m_dwVertexDeclaration;","LPDIRECT3DVERTEXDECLARATION9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","265","CStateManager/NativeStateView","void	GetTexture(DWORD dwStage, LPDIRECT3DBASETEXTURE9* ppTexture);","LPDIRECT3DBASETEXTURE9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","281","CStateManager/NativeStateView","void	SaveVertexShader(LPDIRECT3DVERTEXSHADER9 dwShader);","LPDIRECT3DVERTEXSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","283","CStateManager/NativeStateView","void	SetVertexShader(LPDIRECT3DVERTEXSHADER9 dwShader);","LPDIRECT3DVERTEXSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","284","CStateManager/NativeStateView","void	GetVertexShader(LPDIRECT3DVERTEXSHADER9* pdwShader);","LPDIRECT3DVERTEXSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","287","CStateManager/NativeStateView","void	SaveVertexDeclaration(LPDIRECT3DVERTEXDECLARATION9 dwShader);","LPDIRECT3DVERTEXDECLARATION9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","289","CStateManager/NativeStateView","void	SetVertexDeclaration(LPDIRECT3DVERTEXDECLARATION9 dwShader);","LPDIRECT3DVERTEXDECLARATION9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","290","CStateManager/NativeStateView","void	GetVertexDeclaration(LPDIRECT3DVERTEXDECLARATION9* pdwShader);","LPDIRECT3DVERTEXDECLARATION9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","299","CStateManager/NativeStateView","void	SavePixelShader(LPDIRECT3DPIXELSHADER9 dwShader);","LPDIRECT3DPIXELSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","301","CStateManager/NativeStateView","void	SetPixelShader(LPDIRECT3DPIXELSHADER9 dwShader);","LPDIRECT3DPIXELSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","302","CStateManager/NativeStateView","void	GetPixelShader(LPDIRECT3DPIXELSHADER9* pdwShader);","LPDIRECT3DPIXELSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","323","CStateManager/NativeStateView","void SaveStreamSource(UINT StreamNumber, LPDIRECT3DVERTEXBUFFER9 pStreamData, UINT Stride);","LPDIRECT3DVERTEXBUFFER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","325","CStateManager/NativeStateView","void SetStreamSource(UINT StreamNumber, LPDIRECT3DVERTEXBUFFER9 pStreamData, UINT Stride);","LPDIRECT3DVERTEXBUFFER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","327","CStateManager/NativeStateView","void SaveIndices(LPDIRECT3DINDEXBUFFER9 pIndexData, UINT BaseVertexIndex);","LPDIRECT3DINDEXBUFFER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","329","CStateManager/NativeStateView","void SetIndices(LPDIRECT3DINDEXBUFFER9 pIndexData, UINT BaseVertexIndex);","LPDIRECT3DINDEXBUFFER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","350","CStateManager/NativeStateView","HRESULT SetRenderTarget(DWORD index,IDirect3DSurface9* surface);","IDirect3DSurface9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","351","CStateManager/NativeStateView","HRESULT SetDepthStencilSurface(IDirect3DSurface9* surface);","IDirect3DSurface9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","352","CStateManager/NativeStateView","void ForgetDiligentTexture(IDirect3DBaseTexture9* texture);","IDirect3DBaseTexture9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","374","CStateManager/NativeStateView","Microsoft::WRL::ComPtr<IDirect3DBaseTexture9> m_textureOwners[8];","IDirect3DBaseTexture9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","376","CStateManager/NativeStateView","Microsoft::WRL::ComPtr<IDirect3DVertexShader9> m_vertexShaderOwner;","IDirect3DVertexShader9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","377","CStateManager/NativeStateView","Microsoft::WRL::ComPtr<IDirect3DPixelShader9> m_pixelShaderOwner;","IDirect3DPixelShader9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","397","CStateManager/NativeStateView","std::vector<LPDIRECT3DPIXELSHADER9>		m_PixelShaderStack;","LPDIRECT3DPIXELSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","398","CStateManager/NativeStateView","std::vector<LPDIRECT3DVERTEXSHADER9>	m_VertexShaderStack;","LPDIRECT3DVERTEXSHADER9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/StateManager.h","399","CStateManager/NativeStateView","std::vector<LPDIRECT3DVERTEXDECLARATION9> m_VertexDeclarationStack;","LPDIRECT3DVERTEXDECLARATION9","device seed and Save/Set/Restore","borrowed Legacy state; Diligent COM retention","material snapshots and all render bridges","True","False","False","A","add neutral binding/restore ownership; retain numeric state cache"
"src/EterLib/TextureBinding.h","9","TextureBinding","IDirect3DBaseTexture9* native = nullptr;","IDirect3DBaseTexture9","image wrapper supplies optional handle","shared CPU source; borrowed optional Legacy handle","neutral material/image identity","True","False","False","A","native member is null in neutral mode; no COM ownership or GPU source dependency"
"src/EterLib/TextureBinding.h","12","TextureBinding","TextureBinding(IDirect3DBaseTexture9* value) : native(value) {}","IDirect3DBaseTexture9","image wrapper supplies optional handle","shared CPU source; borrowed optional Legacy handle","neutral material/image identity","True","False","False","A","native member is null in neutral mode; no COM ownership or GPU source dependency"
"src/EterPythonLib/PythonGraphic.cpp","193","CScreen/CPythonGraphic","LPDIRECT3DSURFACE9 lpSurface;","LPDIRECT3DSURFACE9","GetBackBuffer/readback and debug meshes","temporary queried surfaces/base debug meshes","Legacy screenshot/debug rendering","False","True","False","B","Diligent screenshot already owns D3D11 staging; retain Legacy helpers"
"src/GameLib/AreaTerrain.cpp","80","CTerrain/CTerrainImpl/STerrainTexture/TTerrainSplat","m_lpMiniMapTexture = m_MiniMapGraphicImageInstance.GetTexturePointer()->GetD3DTexture();","wrapper/native creation or getter (see statement)","AddTexture32/AllocateMarkedSplats/LoadMiniMap","terrain owns alpha and marked COM; images own maps","terrain layers/minimap/guild projection","True","False","False","A","CPU alpha generation and image metadata; native splat POD retained for Legacy"
"src/GameLib/AreaTerrain.cpp","97","CTerrain/CTerrainImpl/STerrainTexture/TTerrainSplat","m_lpShadowTexture = m_ShadowGraphicImageInstance.GetTexturePointer()->GetD3DTexture();","wrapper/native creation or getter (see statement)","AddTexture32/AllocateMarkedSplats/LoadMiniMap","terrain owns alpha and marked COM; images own maps","terrain layers/minimap/guild projection","True","False","False","A","CPU alpha generation and image metadata; native splat POD retained for Legacy"
