"File","Line","ClassFunction","GrannyTypeOrSymbol","Purpose","Category","MigrationD1X","ReferenceKind","Source"
"src/EterGrnLib/ModelInstanceMotion.cpp","5","CGrannyModelInstance::CopyMotion","CGrannyModelInstance","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","legacy wrapper","void CGrannyModelInstance::CopyMotion(CGrannyModelInstance * pModelInstance, bool bIsFreeSourceControl)"
"src/EterGrnLib/ModelInstanceMotion.cpp","11","CGrannyModelInstance::CopyMotion","GrannyFreeControl","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannyFreeControl(m_pgrnCtrl);"
"src/EterGrnLib/ModelInstanceMotion.cpp","15","CGrannyModelInstance::CopyMotion","GrannyPlayControlledAnimation","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","m_pgrnCtrl = GrannyPlayControlledAnimation(localTime, m_pgrnAni, m_pgrnModelInstance);"
"src/EterGrnLib/ModelInstanceMotion.cpp","20","CGrannyModelInstance::CopyMotion","GrannyGetControlSpeed;GrannySetControlSpeed","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlSpeed(m_pgrnCtrl, GrannyGetControlSpeed(pModelInstance->m_pgrnCtrl));"
"src/EterGrnLib/ModelInstanceMotion.cpp","21","CGrannyModelInstance::CopyMotion","GrannyGetControlLoopCount;GrannySetControlLoopCount","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlLoopCount(m_pgrnCtrl, GrannyGetControlLoopCount(pModelInstance->m_pgrnCtrl));"
"src/EterGrnLib/ModelInstanceMotion.cpp","23","CGrannyModelInstance::CopyMotion","GrannySetControlEaseIn","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseIn(m_pgrnCtrl, true);"
"src/EterGrnLib/ModelInstanceMotion.cpp","24","CGrannyModelInstance::CopyMotion","GrannySetControlEaseOut","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseOut(m_pgrnCtrl, false);"
"src/EterGrnLib/ModelInstanceMotion.cpp","26","CGrannyModelInstance::CopyMotion","GrannyGetControlRawLocalClock;GrannySetControlRawLocalClock","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlRawLocalClock(m_pgrnCtrl, GrannyGetControlRawLocalClock(pModelInstance->m_pgrnCtrl));"
"src/EterGrnLib/ModelInstanceMotion.cpp","28","CGrannyModelInstance::CopyMotion","GrannyFreeControlOnceUnused","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannyFreeControlOnceUnused(m_pgrnCtrl);"
"src/EterGrnLib/ModelInstanceMotion.cpp","32","CGrannyModelInstance::CopyMotion","GrannyFreeControl","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannyFreeControl(pModelInstance->m_pgrnCtrl);"
"src/EterGrnLib/ModelInstanceMotion.cpp","37","CGrannyModelInstance::IsMotionPlaying","CGrannyModelInstance","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","legacy wrapper","bool CGrannyModelInstance::IsMotionPlaying()"
"src/EterGrnLib/ModelInstanceMotion.cpp","42","CGrannyModelInstance::IsMotionPlaying","GrannyControlIsComplete","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","if (GrannyControlIsComplete(m_pgrnCtrl))"
"src/EterGrnLib/ModelInstanceMotion.cpp","48","CGrannyModelInstance::SetMotionPointer","CGrannyModelInstance;CGrannyMotion","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","legacy wrapper","void CGrannyModelInstance::SetMotionPointer(const CGrannyMotion * pMotion, float blendTime, int loopCount, float speedRatio)"
"src/EterGrnLib/ModelInstanceMotion.cpp","55","CGrannyModelInstance::SetMotionPointer","granny_model_instance","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","granny_model_instance * pgrnModelInstance = m_pgrnModelInstance;"
"src/EterGrnLib/ModelInstanceMotion.cpp","64","CGrannyModelInstance::SetMotionPointer","GrannyGetControlDurationLeft","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","comment","//float durationLeft = GrannyGetControlDurationLeft(m_pgrnCtrl);"
"src/EterGrnLib/ModelInstanceMotion.cpp","66","CGrannyModelInstance::SetMotionPointer","GrannyEaseControlOut","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","comment","//float oldCtrlFinishTime = GrannyEaseControlOut(m_pgrnCtrl, blendTime); //easeOutTime);"
"src/EterGrnLib/ModelInstanceMotion.cpp","67","CGrannyModelInstance::SetMotionPointer","GrannySetControlEaseOutCurve","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseOutCurve(m_pgrnCtrl, localTime, localTime + blendTime, 1.0f, 1.0f, 0.0f, 0.0f);"
"src/EterGrnLib/ModelInstanceMotion.cpp","69","CGrannyModelInstance::SetMotionPointer","GrannySetControlEaseIn","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseIn(m_pgrnCtrl, false);"
"src/EterGrnLib/ModelInstanceMotion.cpp","70","CGrannyModelInstance::SetMotionPointer","GrannySetControlEaseOut","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseOut(m_pgrnCtrl, true);"
"src/EterGrnLib/ModelInstanceMotion.cpp","73","CGrannyModelInstance::SetMotionPointer","GrannyCompleteControlAt","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannyCompleteControlAt(m_pgrnCtrl, localTime + blendTime);"
"src/EterGrnLib/ModelInstanceMotion.cpp","74","CGrannyModelInstance::SetMotionPointer","GrannyCompleteControlAt","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","comment","//GrannyCompleteControlAt(m_pgrnCtrl, oldCtrlFinishTime);"
"src/EterGrnLib/ModelInstanceMotion.cpp","75","CGrannyModelInstance::SetMotionPointer","GrannyCompleteControlAt","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","comment","//GrannyCompleteControlAt(m_pgrnCtrl, localTime);"
"src/EterGrnLib/ModelInstanceMotion.cpp","76","CGrannyModelInstance::SetMotionPointer","GrannyFreeControlIfComplete","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannyFreeControlIfComplete(m_pgrnCtrl);"
"src/EterGrnLib/ModelInstanceMotion.cpp","84","CGrannyModelInstance::SetMotionPointer","GrannyPlayControlledAnimation","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","m_pgrnCtrl = GrannyPlayControlledAnimation(localTime, m_pgrnAni, pgrnModelInstance);"
"src/EterGrnLib/ModelInstanceMotion.cpp","88","CGrannyModelInstance::SetMotionPointer","GrannySetControlSpeed","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlSpeed(m_pgrnCtrl, speedRatio);"
"src/EterGrnLib/ModelInstanceMotion.cpp","89","CGrannyModelInstance::SetMotionPointer","GrannySetControlLoopCount","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlLoopCount(m_pgrnCtrl, loopCount);"
"src/EterGrnLib/ModelInstanceMotion.cpp","93","CGrannyModelInstance::SetMotionPointer","GrannySetControlEaseIn","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseIn(m_pgrnCtrl, false);"
"src/EterGrnLib/ModelInstanceMotion.cpp","94","CGrannyModelInstance::SetMotionPointer","GrannySetControlEaseOut","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseOut(m_pgrnCtrl, false);"
"src/EterGrnLib/ModelInstanceMotion.cpp","98","CGrannyModelInstance::SetMotionPointer","GrannySetControlEaseIn","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseIn(m_pgrnCtrl, true);"
"src/EterGrnLib/ModelInstanceMotion.cpp","99","CGrannyModelInstance::SetMotionPointer","GrannySetControlEaseOut","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseOut(m_pgrnCtrl, false);"
"src/EterGrnLib/ModelInstanceMotion.cpp","101","CGrannyModelInstance::SetMotionPointer","GrannySetControlEaseInCurve","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseInCurve(m_pgrnCtrl, localTime, localTime + blendTime, 0.0f, 0.0f, 1.0f, 1.0f);"
"src/EterGrnLib/ModelInstanceMotion.cpp","104","CGrannyModelInstance::SetMotionPointer","GrannyEaseControlIn","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","comment","//GrannyEaseControlIn(m_pgrnCtrl, blendTime, false);"
"src/EterGrnLib/ModelInstanceMotion.cpp","105","CGrannyModelInstance::SetMotionPointer","GrannyFreeControlOnceUnused","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannyFreeControlOnceUnused(m_pgrnCtrl);"
"src/EterGrnLib/ModelInstanceMotion.cpp","109","CGrannyModelInstance::ChangeMotionPointer","CGrannyModelInstance;CGrannyMotion","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","legacy wrapper","void CGrannyModelInstance::ChangeMotionPointer(const CGrannyMotion* pMotion, int loopCount, float speedRatio)"
"src/EterGrnLib/ModelInstanceMotion.cpp","111","CGrannyModelInstance::ChangeMotionPointer","granny_model_instance","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","granny_model_instance * pgrnModelInstance = m_pgrnModelInstance;"
"src/EterGrnLib/ModelInstanceMotion.cpp","121","CGrannyModelInstance::ChangeMotionPointer","GrannySetControlEaseIn","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseIn(m_pgrnCtrl, false);"
"src/EterGrnLib/ModelInstanceMotion.cpp","122","CGrannyModelInstance::ChangeMotionPointer","GrannySetControlEaseOut","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseOut(m_pgrnCtrl, false);"
"src/EterGrnLib/ModelInstanceMotion.cpp","123","CGrannyModelInstance::ChangeMotionPointer","GrannyCompleteControlAt","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannyCompleteControlAt(m_pgrnCtrl, localTime);"
"src/EterGrnLib/ModelInstanceMotion.cpp","124","CGrannyModelInstance::ChangeMotionPointer","GrannyFreeControlIfComplete","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannyFreeControlIfComplete(m_pgrnCtrl);"
"src/EterGrnLib/ModelInstanceMotion.cpp","128","CGrannyModelInstance::ChangeMotionPointer","GrannyPlayControlledAnimation","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","m_pgrnCtrl = GrannyPlayControlledAnimation(localTime, m_pgrnAni, pgrnModelInstance);"
"src/EterGrnLib/ModelInstanceMotion.cpp","132","CGrannyModelInstance::ChangeMotionPointer","GrannySetControlSpeed","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlSpeed(m_pgrnCtrl, speedRatio);"
"src/EterGrnLib/ModelInstanceMotion.cpp","133","CGrannyModelInstance::ChangeMotionPointer","GrannySetControlLoopCount","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlLoopCount(m_pgrnCtrl, loopCount);"
"src/EterGrnLib/ModelInstanceMotion.cpp","134","CGrannyModelInstance::ChangeMotionPointer","GrannySetControlEaseIn","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseIn(m_pgrnCtrl, false);"
"src/EterGrnLib/ModelInstanceMotion.cpp","135","CGrannyModelInstance::ChangeMotionPointer","GrannySetControlEaseOut","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlEaseOut(m_pgrnCtrl, false);"
"src/EterGrnLib/ModelInstanceMotion.cpp","137","CGrannyModelInstance::ChangeMotionPointer","GrannyFreeControlOnceUnused","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannyFreeControlOnceUnused(m_pgrnCtrl);"
"src/EterGrnLib/ModelInstanceMotion.cpp","140","CGrannyModelInstance::SetMotionAtEnd","CGrannyModelInstance","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","legacy wrapper","void CGrannyModelInstance::SetMotionAtEnd()"
"src/EterGrnLib/ModelInstanceMotion.cpp","146","CGrannyModelInstance::SetMotionAtEnd","GrannyGetControlLocalDuration","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","float endingTime = GrannyGetControlLocalDuration(m_pgrnCtrl);"
"src/EterGrnLib/ModelInstanceMotion.cpp","147","CGrannyModelInstance::SetMotionAtEnd","GrannySetControlRawLocalClock","Existing Granny animation control/mixing and clip playback","E","Expose neutral pose/animation facade; preserve native evaluation in adapter","SDK/adapter symbol","GrannySetControlRawLocalClock(m_pgrnCtrl, endingTime);"
"src/EterGrnLib/ModelInstanceRender.cpp","11","Granny_RenderBoxBones","Granny_RenderBoxBones;granny_skeleton;granny_world_pose","Existing render dispatch and cached actor buffers/materials","D;F","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","SDK/adapter symbol","void Granny_RenderBoxBones(const granny_skeleton* pkGrnSkeleton, const granny_world_pose* pkGrnWorldPose, const Math::Matrix& matBase)"
"src/EterGrnLib/ModelInstanceRender.cpp","17","Granny_RenderBoxBones","granny_bone","Existing render dispatch and cached actor buffers/materials","D","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","SDK/adapter symbol","const granny_bone& rkGrnBone = pkGrnSkeleton->Bones[iBone];"
"src/EterGrnLib/ModelInstanceRender.cpp","18","Granny_RenderBoxBones","GrannyGetWorldPose4x4","Existing render dispatch and cached actor buffers/materials","D;F","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","SDK/adapter symbol","const Math::Matrix* c_matBone=(const Math::Matrix*)GrannyGetWorldPose4x4(pkGrnWorldPose, iBone);"
"src/EterGrnLib/ModelInstanceRender.cpp","30","CGrannyModelInstance::DeformNoSkin","CGrannyModelInstance","Existing render dispatch and cached actor buffers/materials","G","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","void CGrannyModelInstance::DeformNoSkin(const Math::Matrix * c_pWorldMatrix)"
"src/EterGrnLib/ModelInstanceRender.cpp","49","CGrannyModelInstance::RenderWithOneTexture","CGrannyModelInstance","Existing render dispatch and cached actor buffers/materials","C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","void CGrannyModelInstance::RenderWithOneTexture()"
"src/EterGrnLib/ModelInstanceRender.cpp","56","CGrannyModelInstance::RenderWithOneTexture","Granny_RenderBoxBones;GrannyGetSourceSkeleton","Existing render dispatch and cached actor buffers/materials","D;F","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","SDK/adapter symbol","Granny_RenderBoxBones(GrannyGetSourceSkeleton(m_pgrnModelInstance), m_pgrnWorldPose, TEST_matWorld);"
"src/EterGrnLib/ModelInstanceRender.cpp","69","CGrannyModelInstance::RenderWithOneTexture","CGrannyMaterial;CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B;C;G","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","RenderMeshNodeListWithOneTexture(CGrannyMesh::TYPE_DEFORM, CGrannyMaterial::TYPE_DIFFUSE_PNT);"
"src/EterGrnLib/ModelInstanceRender.cpp","73","CGrannyModelInstance::RenderWithOneTexture","CGrannyMaterial;CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B;C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","RenderMeshNodeListWithOneTexture(CGrannyMesh::TYPE_RIGID, CGrannyMaterial::TYPE_DIFFUSE_PNT);"
"src/EterGrnLib/ModelInstanceRender.cpp","77","CGrannyModelInstance::BlendRenderWithOneTexture","CGrannyModelInstance","Existing render dispatch and cached actor buffers/materials","C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","void CGrannyModelInstance::BlendRenderWithOneTexture()"
"src/EterGrnLib/ModelInstanceRender.cpp","88","CGrannyModelInstance::BlendRenderWithOneTexture","CGrannyMaterial;CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B;C;G","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","RenderMeshNodeListWithOneTexture(CGrannyMesh::TYPE_DEFORM, CGrannyMaterial::TYPE_BLEND_PNT);"
"src/EterGrnLib/ModelInstanceRender.cpp","93","CGrannyModelInstance::BlendRenderWithOneTexture","CGrannyMaterial;CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B;C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","RenderMeshNodeListWithOneTexture(CGrannyMesh::TYPE_RIGID, CGrannyMaterial::TYPE_BLEND_PNT);"
"src/EterGrnLib/ModelInstanceRender.cpp","98","CGrannyModelInstance::RenderWithTwoTexture","CGrannyModelInstance","Existing render dispatch and cached actor buffers/materials","C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","void CGrannyModelInstance::RenderWithTwoTexture()"
"src/EterGrnLib/ModelInstanceRender.cpp","110","CGrannyModelInstance::RenderWithTwoTexture","CGrannyMaterial;CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B;C;G","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","RenderMeshNodeListWithTwoTexture(CGrannyMesh::TYPE_DEFORM, CGrannyMaterial::TYPE_DIFFUSE_PNT);"
"src/EterGrnLib/ModelInstanceRender.cpp","114","CGrannyModelInstance::RenderWithTwoTexture","CGrannyMaterial;CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B;C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","RenderMeshNodeListWithTwoTexture(CGrannyMesh::TYPE_RIGID, CGrannyMaterial::TYPE_DIFFUSE_PNT);"
"src/EterGrnLib/ModelInstanceRender.cpp","118","CGrannyModelInstance::BlendRenderWithTwoTexture","CGrannyModelInstance","Existing render dispatch and cached actor buffers/materials","C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","void CGrannyModelInstance::BlendRenderWithTwoTexture()"
"src/EterGrnLib/ModelInstanceRender.cpp","129","CGrannyModelInstance::BlendRenderWithTwoTexture","CGrannyMaterial;CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B;C;G","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","RenderMeshNodeListWithTwoTexture(CGrannyMesh::TYPE_DEFORM, CGrannyMaterial::TYPE_BLEND_PNT);"
"src/EterGrnLib/ModelInstanceRender.cpp","134","CGrannyModelInstance::BlendRenderWithTwoTexture","CGrannyMaterial;CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B;C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","RenderMeshNodeListWithTwoTexture(CGrannyMesh::TYPE_RIGID, CGrannyMaterial::TYPE_BLEND_PNT);"
"src/EterGrnLib/ModelInstanceRender.cpp","138","CGrannyModelInstance::RenderWithoutTexture","CGrannyModelInstance","Existing render dispatch and cached actor buffers/materials","C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","void CGrannyModelInstance::RenderWithoutTexture()"
"src/EterGrnLib/ModelInstanceRender.cpp","151","CGrannyModelInstance::RenderWithoutTexture","CGrannyMaterial;CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B;C;G","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","RenderMeshNodeListWithoutTexture(CGrannyMesh::TYPE_DEFORM, CGrannyMaterial::TYPE_DIFFUSE_PNT);"
"src/EterGrnLib/ModelInstanceRender.cpp","152","CGrannyModelInstance::RenderWithoutTexture","CGrannyMaterial;CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B;C;G","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","RenderMeshNodeListWithoutTexture(CGrannyMesh::TYPE_DEFORM, CGrannyMaterial::TYPE_BLEND_PNT);"
"src/EterGrnLib/ModelInstanceRender.cpp","157","CGrannyModelInstance::RenderWithoutTexture","CGrannyMaterial;CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B;C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","RenderMeshNodeListWithoutTexture(CGrannyMesh::TYPE_RIGID, CGrannyMaterial::TYPE_DIFFUSE_PNT);"
"src/EterGrnLib/ModelInstanceRender.cpp","158","CGrannyModelInstance::RenderWithoutTexture","CGrannyMaterial;CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B;C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","RenderMeshNodeListWithoutTexture(CGrannyMesh::TYPE_RIGID, CGrannyMaterial::TYPE_BLEND_PNT);"
"src/EterGrnLib/ModelInstanceRender.cpp","170","CGrannyModelInstance::RenderMeshNodeListWithOneTexture","CGrannyMaterial;CGrannyMesh;CGrannyModelInstance","Existing render dispatch and cached actor buffers/materials","B;C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","void CGrannyModelInstance::RenderMeshNodeListWithOneTexture(CGrannyMesh::EType eMeshType, CGrannyMaterial::EType eMtrlType)"
"src/EterGrnLib/ModelInstanceRender.cpp","176","CGrannyModelInstance::RenderMeshNodeListWithOneTexture","CGrannyModel","Existing render dispatch and cached actor buffers/materials","B","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","const CGrannyModel::TMeshNode * pMeshNode = m_pModel->GetMeshNodeList(eMeshType, eMtrlType);"
"src/EterGrnLib/ModelInstanceRender.cpp","180","CGrannyModelInstance::RenderMeshNodeListWithOneTexture","CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","const CGrannyMesh * pMesh = pMeshNode->pMesh;"
"src/EterGrnLib/ModelInstanceRender.cpp","186","CGrannyModelInstance::RenderMeshNodeListWithOneTexture","CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","const CGrannyMesh::TTriGroupNode* pTriGroupNode = pMesh->GetTriGroupNodeList(eMtrlType);"
"src/EterGrnLib/ModelInstanceRender.cpp","194","CGrannyModelInstance::RenderMeshNodeListWithOneTexture","CGrannyMaterial","Existing render dispatch and cached actor buffers/materials","B;C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","CGrannyMaterial& rkMtrl = m_kMtrlPal.GetMaterialRef(pTriGroupNode->mtrlIndex);"
"src/EterGrnLib/ModelInstanceRender.cpp","207","Renderer::SubmitActorNativeDraw","CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","uint32_t(pTriGroupNode->triCount*3),uint32_t(vtxMeshBasePos),uint32_t(vtxCount),eMeshType==CGrannyMesh::TYPE_RIGID});"
"src/EterGrnLib/ModelInstanceRender.cpp","219","CGrannyModelInstance::RenderMeshNodeListWithTwoTexture","CGrannyMaterial;CGrannyMesh;CGrannyModelInstance","Existing render dispatch and cached actor buffers/materials","B;C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","void CGrannyModelInstance::RenderMeshNodeListWithTwoTexture(CGrannyMesh::EType eMeshType, CGrannyMaterial::EType eMtrlType)"
"src/EterGrnLib/ModelInstanceRender.cpp","225","CGrannyModelInstance::RenderMeshNodeListWithTwoTexture","CGrannyModel","Existing render dispatch and cached actor buffers/materials","B","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","const CGrannyModel::TMeshNode * pMeshNode = m_pModel->GetMeshNodeList(eMeshType, eMtrlType);"
"src/EterGrnLib/ModelInstanceRender.cpp","229","CGrannyModelInstance::RenderMeshNodeListWithTwoTexture","CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","const CGrannyMesh * pMesh = pMeshNode->pMesh;"
"src/EterGrnLib/ModelInstanceRender.cpp","235","CGrannyModelInstance::RenderMeshNodeListWithTwoTexture","CGrannyMesh","Existing render dispatch and cached actor buffers/materials","B","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","const CGrannyMesh::TTriGroupNode* pTriGroupNode = pMesh->GetTriGroupNodeList(eMtrlType);"
"src/EterGrnLib/ModelInstanceRender.cpp","241","CGrannyModelInstance::RenderMeshNodeListWithTwoTexture","CGrannyMaterial","Existing render dispatch and cached actor buffers/materials","B;C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","const CGrannyMaterial& rkMtrl=m_kMtrlPal.GetMaterialRef(pTriGroupNode->mtrlIndex);"
"src/EterGrnLib/ModelInstanceRender.cpp","257","CGrannyModelInstance::RenderMeshNodeListWithoutTexture","CGrannyMaterial;CGrannyMesh;CGrannyModelInstance","Existing render dispatch and cached actor buffers/materials","B;C","Consume neutral runtime metadata/pose/attachment API; retain only justified legacy interop","legacy wrapper","void CGrannyModelInstance::RenderMeshNodeListWithoutTexture(CGrannyMesh::EType eMeshType, CGrannyMaterial::EType eMtrlType)"
